"TreeID","Year","first_stage2_date","April_Days","Air_Temp","Air_Temp_Max","Air_Temp_Min","Grass_Temp","Rain_mm_Tot"
364,2011,2011-04-16,15,12.4,18.1,4.8,23.9,0
364,2012,2012-04-26,25,8.1,11.7,2.4,23.8,4
364,2013,2013-05-05,34,8,12.1,2.4,21.8,1.4
364,2015,2015-04-19,18,9.9,15.2,2.6,26.6,0.7
364,2016,2016-04-18,17,8.7,12.4,2.5,22.5,1.4
364,2017,2017-04-17,16,10,14.4,2.2,25.3,0.1
364,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
364,2021,2021-05-06,35,6.7,13.3,0.1,14.4,0.4
364,2022,2022-04-19,18,8.9,15.4,3.2,12.3,0.7
364,2024,2024-04-09,8,9.7,13.8,5.6,17.4,1.8
365,2008,2008-04-05,4,NA,NA,NA,NA,NA
365,2011,2011-04-06,5,12.4,18.1,4.8,23.9,0
365,2013,2013-04-29,28,8,12.1,2.4,21.8,1.4
365,2023,2023-04-14,13,8.8,13.3,2.9,18.2,2.9
366,2008,2008-04-25,24,NA,NA,NA,NA,NA
366,2011,2011-04-08,7,12.4,18.1,4.8,23.9,0
366,2013,2013-05-03,32,8,12.1,2.4,21.8,1.4
366,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
366,2022,2022-04-19,18,8.9,15.4,3.2,12.3,0.7
366,2024,2024-04-09,8,9.7,13.8,5.6,17.4,1.8
367,2008,2008-04-25,24,NA,NA,NA,NA,NA
367,2011,2011-04-08,7,12.4,18.1,4.8,23.9,0
367,2013,2013-05-01,30,8,12.1,2.4,21.8,1.4
368,2008,2008-04-25,24,NA,NA,NA,NA,NA
368,2011,2011-04-12,11,12.4,18.1,4.8,23.9,0
368,2013,2013-05-01,30,8,12.1,2.4,21.8,1.4
369,2008,2008-04-21,20,NA,NA,NA,NA,NA
369,2011,2011-04-10,9,12.4,18.1,4.8,23.9,0
369,2013,2013-05-03,32,8,12.1,2.4,21.8,1.4
369,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
369,2022,2022-04-08,7,8.9,15.4,3.2,12.3,0.7
370,2008,2008-04-27,26,NA,NA,NA,NA,NA
370,2009,2009-04-18,17,NA,NA,NA,NA,NA
370,2010,2010-04-21,20,9.7,14.1,1.7,26.2,0.7
370,2011,2011-04-12,11,12.4,18.1,4.8,23.9,0
370,2012,2012-04-20,19,8.1,11.7,2.4,23.8,4
370,2013,2013-05-03,32,8,12.1,2.4,21.8,1.4
370,2015,2015-04-19,18,9.9,15.2,2.6,26.6,0.7
370,2016,2016-04-25,24,8.7,12.4,2.5,22.5,1.4
370,2017,2017-04-10,9,10,14.4,2.2,25.3,0.1
370,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
370,2021,2021-05-06,35,6.7,13.3,0.1,14.4,0.4
370,2022,2022-04-12,11,8.9,15.4,3.2,12.3,0.7
370,2024,2024-04-09,8,9.7,13.8,5.6,17.4,1.8
371,2008,2008-05-07,36,NA,NA,NA,NA,NA
371,2011,2011-04-10,9,12.4,18.1,4.8,23.9,0
371,2013,2013-05-15,44,8,12.1,2.4,21.8,1.4
372,2008,2008-04-25,24,NA,NA,NA,NA,NA
372,2011,2011-04-08,7,12.4,18.1,4.8,23.9,0
372,2013,2013-05-05,34,8,12.1,2.4,21.8,1.4
372,2023,2023-04-26,25,8.8,13.3,2.9,18.2,2.9
372,2024,2024-04-09,8,9.7,13.8,5.6,17.4,1.8
373,2008,2008-05-07,36,NA,NA,NA,NA,NA
373,2011,2011-04-20,19,12.4,18.1,4.8,23.9,0
373,2013,2013-05-11,40,8,12.1,2.4,21.8,1.4
374,2008,2008-04-27,26,NA,NA,NA,NA,NA
374,2011,2011-04-14,13,12.4,18.1,4.8,23.9,0
374,2013,2013-05-05,34,8,12.1,2.4,21.8,1.4
374,2024,2024-04-09,8,9.7,13.8,5.6,17.4,1.8
375,2008,2008-05-05,34,NA,NA,NA,NA,NA
375,2011,2011-04-14,13,12.4,18.1,4.8,23.9,0
375,2013,2013-05-05,34,8,12.1,2.4,21.8,1.4
376,2008,2008-04-27,26,NA,NA,NA,NA,NA
376,2011,2011-04-10,9,12.4,18.1,4.8,23.9,0
376,2013,2013-05-05,34,8,12.1,2.4,21.8,1.4
376,2016,2016-05-03,32,8.7,12.4,2.5,22.5,1.4
376,2017,2017-04-14,13,10,14.4,2.2,25.3,0.1
376,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
376,2021,2021-05-06,35,6.7,13.3,0.1,14.4,0.4
376,2022,2022-04-19,18,8.9,15.4,3.2,12.3,0.7
376,2024,2024-04-09,8,9.7,13.8,5.6,17.4,1.8
378,2008,2008-04-27,26,NA,NA,NA,NA,NA
379,2008,2008-04-05,4,NA,NA,NA,NA,NA
379,2011,2011-04-08,7,12.4,18.1,4.8,23.9,0
379,2013,2013-04-29,28,8,12.1,2.4,21.8,1.4
379,2023,2023-04-26,25,8.8,13.3,2.9,18.2,2.9
379,2024,2024-04-09,8,9.7,13.8,5.6,17.4,1.8
380,2008,2008-04-21,20,NA,NA,NA,NA,NA
380,2011,2011-04-10,9,12.4,18.1,4.8,23.9,0
380,2013,2013-05-01,30,8,12.1,2.4,21.8,1.4
380,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
380,2022,2022-04-05,4,8.9,15.4,3.2,12.3,0.7
380,2024,2024-04-09,8,9.7,13.8,5.6,17.4,1.8
381,2008,2008-04-25,24,NA,NA,NA,NA,NA
381,2011,2011-04-08,7,12.4,18.1,4.8,23.9,0
381,2013,2013-05-01,30,8,12.1,2.4,21.8,1.4
381,2024,2024-04-09,8,9.7,13.8,5.6,17.4,1.8
382,2008,2008-04-27,26,NA,NA,NA,NA,NA
383,2008,2008-04-27,26,NA,NA,NA,NA,NA
383,2011,2011-04-10,9,12.4,18.1,4.8,23.9,0
383,2013,2013-05-05,34,8,12.1,2.4,21.8,1.4
383,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
383,2022,2022-04-05,4,8.9,15.4,3.2,12.3,0.7
383,2024,2024-04-09,8,9.7,13.8,5.6,17.4,1.8
384,2008,2008-04-25,24,NA,NA,NA,NA,NA
385,2008,2008-04-21,20,NA,NA,NA,NA,NA
385,2011,2011-04-06,5,12.4,18.1,4.8,23.9,0
385,2013,2013-05-01,30,8,12.1,2.4,21.8,1.4
386,2008,2008-04-25,24,NA,NA,NA,NA,NA
386,2011,2011-04-10,9,12.4,18.1,4.8,23.9,0
386,2013,2013-05-03,32,8,12.1,2.4,21.8,1.4
387,2008,2008-04-25,24,NA,NA,NA,NA,NA
387,2011,2011-04-12,11,12.4,18.1,4.8,23.9,0
387,2013,2013-05-05,34,8,12.1,2.4,21.8,1.4
387,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
387,2022,2022-04-05,4,8.9,15.4,3.2,12.3,0.7
387,2024,2024-04-09,8,9.7,13.8,5.6,17.4,1.8
388,2008,2008-04-25,24,NA,NA,NA,NA,NA
388,2011,2011-04-30,29,12.4,18.1,4.8,23.9,0
389,2008,2008-04-21,20,NA,NA,NA,NA,NA
389,2011,2011-04-10,9,12.4,18.1,4.8,23.9,0
389,2013,2013-05-01,30,8,12.1,2.4,21.8,1.4
389,2016,2016-04-25,24,8.7,12.4,2.5,22.5,1.4
389,2017,2017-04-14,13,10,14.4,2.2,25.3,0.1
389,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
389,2021,2021-04-28,27,6.7,13.3,0.1,14.4,0.4
389,2022,2022-04-12,11,8.9,15.4,3.2,12.3,0.7
389,2023,2023-04-26,25,8.8,13.3,2.9,18.2,2.9
389,2024,2024-04-09,8,9.7,13.8,5.6,17.4,1.8
390,2008,2008-04-25,24,NA,NA,NA,NA,NA
390,2011,2011-04-08,7,12.4,18.1,4.8,23.9,0
390,2013,2013-05-03,32,8,12.1,2.4,21.8,1.4
391,2008,2008-04-27,26,NA,NA,NA,NA,NA
391,2011,2011-04-12,11,12.4,18.1,4.8,23.9,0
391,2013,2013-05-05,34,8,12.1,2.4,21.8,1.4
392,2008,2008-04-27,26,NA,NA,NA,NA,NA
392,2011,2011-04-10,9,12.4,18.1,4.8,23.9,0
392,2013,2013-05-01,30,8,12.1,2.4,21.8,1.4
393,2008,2008-04-27,26,NA,NA,NA,NA,NA
393,2011,2011-04-12,11,12.4,18.1,4.8,23.9,0
393,2013,2013-05-05,34,8,12.1,2.4,21.8,1.4
394,2008,2008-04-25,24,NA,NA,NA,NA,NA
394,2011,2011-04-08,7,12.4,18.1,4.8,23.9,0
394,2013,2013-05-05,34,8,12.1,2.4,21.8,1.4
394,2023,2023-04-26,25,8.8,13.3,2.9,18.2,2.9
394,2024,2024-04-09,8,9.7,13.8,5.6,17.4,1.8
395,2008,2008-04-27,26,NA,NA,NA,NA,NA
395,2011,2011-04-18,17,12.4,18.1,4.8,23.9,0
395,2013,2013-05-07,36,8,12.1,2.4,21.8,1.4
396,2008,2008-04-27,26,NA,NA,NA,NA,NA
396,2011,2011-04-18,17,12.4,18.1,4.8,23.9,0
396,2013,2013-05-07,36,8,12.1,2.4,21.8,1.4
396,2024,2024-04-09,8,9.7,13.8,5.6,17.4,1.8
397,2008,2008-04-25,24,NA,NA,NA,NA,NA
397,2011,2011-04-12,11,12.4,18.1,4.8,23.9,0
397,2013,2013-05-03,32,8,12.1,2.4,21.8,1.4
398,2008,2008-04-27,26,NA,NA,NA,NA,NA
398,2011,2011-04-10,9,12.4,18.1,4.8,23.9,0
398,2013,2013-05-05,34,8,12.1,2.4,21.8,1.4
399,2008,2008-04-25,24,NA,NA,NA,NA,NA
399,2011,2011-04-12,11,12.4,18.1,4.8,23.9,0
399,2013,2013-05-05,34,8,12.1,2.4,21.8,1.4
400,2008,2008-04-25,24,NA,NA,NA,NA,NA
400,2011,2011-04-12,11,12.4,18.1,4.8,23.9,0
400,2013,2013-05-05,34,8,12.1,2.4,21.8,1.4
400,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
400,2022,2022-04-12,11,8.9,15.4,3.2,12.3,0.7
401,2008,2008-04-25,24,NA,NA,NA,NA,NA
401,2011,2011-04-10,9,12.4,18.1,4.8,23.9,0
401,2013,2013-05-03,32,8,12.1,2.4,21.8,1.4
401,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
401,2022,2022-04-12,11,8.9,15.4,3.2,12.3,0.7
401,2024,2024-04-09,8,9.7,13.8,5.6,17.4,1.8
402,2008,2008-04-27,26,NA,NA,NA,NA,NA
402,2011,2011-04-30,29,12.4,18.1,4.8,23.9,0
403,2008,2008-04-25,24,NA,NA,NA,NA,NA
403,2011,2011-04-10,9,12.4,18.1,4.8,23.9,0
403,2013,2013-05-05,34,8,12.1,2.4,21.8,1.4
404,2008,2008-04-25,24,NA,NA,NA,NA,NA
404,2011,2011-04-10,9,12.4,18.1,4.8,23.9,0
404,2013,2013-05-05,34,8,12.1,2.4,21.8,1.4
404,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
404,2022,2022-04-12,11,8.9,15.4,3.2,12.3,0.7
404,2024,2024-04-09,8,9.7,13.8,5.6,17.4,1.8
405,2008,2008-04-21,20,NA,NA,NA,NA,NA
405,2011,2011-04-08,7,12.4,18.1,4.8,23.9,0
405,2013,2013-05-03,32,8,12.1,2.4,21.8,1.4
406,2008,2008-04-23,22,NA,NA,NA,NA,NA
406,2011,2011-04-10,9,12.4,18.1,4.8,23.9,0
406,2013,2013-05-01,30,8,12.1,2.4,21.8,1.4
407,2008,2008-05-07,36,NA,NA,NA,NA,NA
407,2011,2011-04-20,19,12.4,18.1,4.8,23.9,0
407,2013,2013-05-05,34,8,12.1,2.4,21.8,1.4
408,2008,2008-04-27,26,NA,NA,NA,NA,NA
408,2011,2011-04-12,11,12.4,18.1,4.8,23.9,0
408,2013,2013-05-05,34,8,12.1,2.4,21.8,1.4
409,2008,2008-04-27,26,NA,NA,NA,NA,NA
409,2011,2011-04-14,13,12.4,18.1,4.8,23.9,0
409,2013,2013-05-07,36,8,12.1,2.4,21.8,1.4
410,2008,2008-04-21,20,NA,NA,NA,NA,NA
410,2011,2011-04-08,7,12.4,18.1,4.8,23.9,0
410,2013,2013-05-01,30,8,12.1,2.4,21.8,1.4
410,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
410,2021,2021-04-28,27,6.7,13.3,0.1,14.4,0.4
410,2022,2022-04-19,18,8.9,15.4,3.2,12.3,0.7
410,2023,2023-04-26,25,8.8,13.3,2.9,18.2,2.9
411,2008,2008-05-07,36,NA,NA,NA,NA,NA
411,2011,2011-04-10,9,12.4,18.1,4.8,23.9,0
412,2008,2008-04-25,24,NA,NA,NA,NA,NA
414,2008,2008-04-29,28,NA,NA,NA,NA,NA
414,2011,2011-04-20,19,12.4,18.1,4.8,23.9,0
415,2008,2008-04-29,28,NA,NA,NA,NA,NA
415,2011,2011-04-12,11,12.4,18.1,4.8,23.9,0
415,2013,2013-05-07,36,8,12.1,2.4,21.8,1.4
416,2008,2008-04-25,24,NA,NA,NA,NA,NA
416,2011,2011-04-12,11,12.4,18.1,4.8,23.9,0
416,2013,2013-05-05,34,8,12.1,2.4,21.8,1.4
417,2008,2008-04-27,26,NA,NA,NA,NA,NA
417,2011,2011-04-12,11,12.4,18.1,4.8,23.9,0
417,2013,2013-05-05,34,8,12.1,2.4,21.8,1.4
417,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
417,2022,2022-04-19,18,8.9,15.4,3.2,12.3,0.7
417,2024,2024-04-11,10,9.7,13.8,5.6,17.4,1.8
418,2008,2008-04-21,20,NA,NA,NA,NA,NA
418,2011,2011-04-08,7,12.4,18.1,4.8,23.9,0
418,2013,2013-05-01,30,8,12.1,2.4,21.8,1.4
418,2018,2018-04-17,16,11.3,15.1,6.7,19,2.9
418,2022,2022-04-08,7,8.9,15.4,3.2,12.3,0.7
419,2008,2008-04-27,26,NA,NA,NA,NA,NA
419,2011,2011-04-10,9,12.4,18.1,4.8,23.9,0
419,2013,2013-05-05,34,8,12.1,2.4,21.8,1.4
419,2023,2023-04-26,25,8.8,13.3,2.9,18.2,2.9
419,2024,2024-04-11,10,9.7,13.8,5.6,17.4,1.8
420,2008,2008-04-27,26,NA,NA,NA,NA,NA
420,2011,2011-04-10,9,12.4,18.1,4.8,23.9,0
420,2013,2013-05-05,34,8,12.1,2.4,21.8,1.4
420,2016,2016-04-25,24,8.7,12.4,2.5,22.5,1.4
420,2017,2017-04-14,13,10,14.4,2.2,25.3,0.1
420,2018,2018-04-17,16,11.3,15.1,6.7,19,2.9
420,2021,2021-05-06,35,6.7,13.3,0.1,14.4,0.4
420,2022,2022-04-19,18,8.9,15.4,3.2,12.3,0.7
420,2023,2023-04-26,25,8.8,13.3,2.9,18.2,2.9
420,2024,2024-04-11,10,9.7,13.8,5.6,17.4,1.8
421,2008,2008-04-25,24,NA,NA,NA,NA,NA
421,2013,2013-05-01,30,8,12.1,2.4,21.8,1.4
422,2008,2008-04-25,24,NA,NA,NA,NA,NA
422,2011,2011-04-16,15,12.4,18.1,4.8,23.9,0
422,2013,2013-05-05,34,8,12.1,2.4,21.8,1.4
423,2008,2008-04-23,22,NA,NA,NA,NA,NA
423,2011,2011-04-08,7,12.4,18.1,4.8,23.9,0
423,2013,2013-05-01,30,8,12.1,2.4,21.8,1.4
424,2008,2008-04-21,20,NA,NA,NA,NA,NA
424,2011,2011-04-10,9,12.4,18.1,4.8,23.9,0
424,2013,2013-04-27,26,8,12.1,2.4,21.8,1.4
424,2016,2016-04-25,24,8.7,12.4,2.5,22.5,1.4
424,2017,2017-04-14,13,10,14.4,2.2,25.3,0.1
424,2018,2018-04-17,16,11.3,15.1,6.7,19,2.9
424,2022,2022-04-08,7,8.9,15.4,3.2,12.3,0.7
424,2023,2023-04-26,25,8.8,13.3,2.9,18.2,2.9
424,2024,2024-04-11,10,9.7,13.8,5.6,17.4,1.8
425,2008,2008-04-27,26,NA,NA,NA,NA,NA
425,2011,2011-04-12,11,12.4,18.1,4.8,23.9,0
426,2008,2008-04-21,20,NA,NA,NA,NA,NA
426,2011,2011-04-08,7,12.4,18.1,4.8,23.9,0
426,2013,2013-05-01,30,8,12.1,2.4,21.8,1.4
427,2008,2008-04-25,24,NA,NA,NA,NA,NA
427,2011,2011-04-10,9,12.4,18.1,4.8,23.9,0
427,2013,2013-05-03,32,8,12.1,2.4,21.8,1.4
427,2018,2018-04-17,16,11.3,15.1,6.7,19,2.9
427,2021,2021-05-06,35,6.7,13.3,0.1,14.4,0.4
427,2022,2022-04-12,11,8.9,15.4,3.2,12.3,0.7
427,2023,2023-04-26,25,8.8,13.3,2.9,18.2,2.9
427,2024,2024-04-11,10,9.7,13.8,5.6,17.4,1.8
428,2008,2008-04-25,24,NA,NA,NA,NA,NA
428,2011,2011-04-10,9,12.4,18.1,4.8,23.9,0
428,2013,2013-05-05,34,8,12.1,2.4,21.8,1.4
429,2008,2008-04-09,8,NA,NA,NA,NA,NA
429,2011,2011-04-06,5,12.4,18.1,4.8,23.9,0
429,2013,2013-04-27,26,8,12.1,2.4,21.8,1.4
430,2008,2008-04-21,20,NA,NA,NA,NA,NA
430,2011,2011-04-08,7,12.4,18.1,4.8,23.9,0
430,2013,2013-04-25,24,8,12.1,2.4,21.8,1.4
431,2008,2008-04-21,20,NA,NA,NA,NA,NA
431,2011,2011-04-06,5,12.4,18.1,4.8,23.9,0
431,2013,2013-04-27,26,8,12.1,2.4,21.8,1.4
431,2018,2018-04-11,10,11.3,15.1,6.7,19,2.9
431,2022,2022-04-12,11,8.9,15.4,3.2,12.3,0.7
431,2024,2024-04-11,10,9.7,13.8,5.6,17.4,1.8
432,2008,2008-04-21,20,NA,NA,NA,NA,NA
432,2011,2011-04-08,7,12.4,18.1,4.8,23.9,0
432,2013,2013-04-27,26,8,12.1,2.4,21.8,1.4
433,2008,2008-04-27,26,NA,NA,NA,NA,NA
433,2011,2011-04-10,9,12.4,18.1,4.8,23.9,0
433,2013,2013-05-03,32,8,12.1,2.4,21.8,1.4
433,2018,2018-04-17,16,11.3,15.1,6.7,19,2.9
433,2022,2022-04-19,18,8.9,15.4,3.2,12.3,0.7
433,2024,2024-04-11,10,9.7,13.8,5.6,17.4,1.8
434,2008,2008-04-25,24,NA,NA,NA,NA,NA
434,2011,2011-04-10,9,12.4,18.1,4.8,23.9,0
434,2013,2013-05-01,30,8,12.1,2.4,21.8,1.4
434,2023,2023-04-26,25,8.8,13.3,2.9,18.2,2.9
434,2024,2024-04-11,10,9.7,13.8,5.6,17.4,1.8
435,2008,2008-04-21,20,NA,NA,NA,NA,NA
435,2011,2011-04-08,7,12.4,18.1,4.8,23.9,0
435,2013,2013-05-01,30,8,12.1,2.4,21.8,1.4
435,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
435,2021,2021-04-22,21,6.7,13.3,0.1,14.4,0.4
435,2022,2022-04-12,11,8.9,15.4,3.2,12.3,0.7
435,2023,2023-04-26,25,8.8,13.3,2.9,18.2,2.9
436,2008,2008-04-27,26,NA,NA,NA,NA,NA
436,2009,2009-04-16,15,NA,NA,NA,NA,NA
436,2010,2010-04-25,24,9.7,14.1,1.7,26.2,0.7
436,2011,2011-04-10,9,12.4,18.1,4.8,23.9,0
436,2012,2012-04-06,5,8.1,11.7,2.4,23.8,4
436,2013,2013-05-01,30,8,12.1,2.4,21.8,1.4
436,2015,2015-04-25,24,9.9,15.2,2.6,26.6,0.7
436,2016,2016-04-18,17,8.7,12.4,2.5,22.5,1.4
436,2017,2017-04-14,13,10,14.4,2.2,25.3,0.1
436,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
436,2021,2021-05-06,35,6.7,13.3,0.1,14.4,0.4
436,2022,2022-04-19,18,8.9,15.4,3.2,12.3,0.7
436,2024,2024-04-11,10,9.7,13.8,5.6,17.4,1.8
437,2008,2008-04-27,26,NA,NA,NA,NA,NA
437,2011,2011-04-08,7,12.4,18.1,4.8,23.9,0
437,2013,2013-05-03,32,8,12.1,2.4,21.8,1.4
438,2008,2008-04-21,20,NA,NA,NA,NA,NA
438,2011,2011-04-08,7,12.4,18.1,4.8,23.9,0
438,2013,2013-05-03,32,8,12.1,2.4,21.8,1.4
439,2008,2008-04-25,24,NA,NA,NA,NA,NA
439,2011,2011-04-12,11,12.4,18.1,4.8,23.9,0
439,2013,2013-05-01,30,8,12.1,2.4,21.8,1.4
439,2023,2023-04-26,25,8.8,13.3,2.9,18.2,2.9
440,2008,2008-04-21,20,NA,NA,NA,NA,NA
440,2011,2011-04-08,7,12.4,18.1,4.8,23.9,0
440,2013,2013-05-01,30,8,12.1,2.4,21.8,1.4
440,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
440,2021,2021-04-22,21,6.7,13.3,0.1,14.4,0.4
440,2022,2022-04-12,11,8.9,15.4,3.2,12.3,0.7
440,2023,2023-04-26,25,8.8,13.3,2.9,18.2,2.9
440,2024,2024-04-11,10,9.7,13.8,5.6,17.4,1.8
441,2008,2008-04-21,20,NA,NA,NA,NA,NA
441,2011,2011-04-08,7,12.4,18.1,4.8,23.9,0
441,2013,2013-05-05,34,8,12.1,2.4,21.8,1.4
441,2018,2018-04-21,20,11.3,15.1,6.7,19,2.9
441,2022,2022-04-08,7,8.9,15.4,3.2,12.3,0.7
441,2024,2024-04-11,10,9.7,13.8,5.6,17.4,1.8
442,2008,2008-05-01,30,NA,NA,NA,NA,NA
442,2009,2009-04-28,27,NA,NA,NA,NA,NA
442,2010,2010-05-11,40,9.7,14.1,1.7,26.2,0.7
442,2015,2015-04-21,20,9.9,15.2,2.6,26.6,0.7
443,2008,2008-04-25,24,NA,NA,NA,NA,NA
443,2011,2011-04-10,9,12.4,18.1,4.8,23.9,0
443,2013,2013-05-01,30,8,12.1,2.4,21.8,1.4
444,2008,2008-04-27,26,NA,NA,NA,NA,NA
444,2009,2009-04-16,15,NA,NA,NA,NA,NA
444,2010,2010-05-01,30,9.7,14.1,1.7,26.2,0.7
444,2011,2011-04-10,9,12.4,18.1,4.8,23.9,0
444,2012,2012-04-04,3,8.1,11.7,2.4,23.8,4
444,2013,2013-05-05,34,8,12.1,2.4,21.8,1.4
444,2015,2015-04-17,16,9.9,15.2,2.6,26.6,0.7
444,2016,2016-04-18,17,8.7,12.4,2.5,22.5,1.4
444,2017,2017-04-08,7,10,14.4,2.2,25.3,0.1
444,2018,2018-04-17,16,11.3,15.1,6.7,19,2.9
444,2021,2021-05-06,35,6.7,13.3,0.1,14.4,0.4
444,2022,2022-04-19,18,8.9,15.4,3.2,12.3,0.7
444,2024,2024-04-11,10,9.7,13.8,5.6,17.4,1.8
445,2008,2008-04-25,24,NA,NA,NA,NA,NA
445,2009,2009-04-18,17,NA,NA,NA,NA,NA
445,2010,2010-04-25,24,9.7,14.1,1.7,26.2,0.7
445,2011,2011-04-10,9,12.4,18.1,4.8,23.9,0
445,2012,2012-03-30,-2,8.1,11.7,2.4,23.8,4
445,2013,2013-04-29,28,8,12.1,2.4,21.8,1.4
445,2015,2015-04-17,16,9.9,15.2,2.6,26.6,0.7
445,2016,2016-04-13,12,8.7,12.4,2.5,22.5,1.4
445,2017,2017-04-08,7,10,14.4,2.2,25.3,0.1
445,2018,2018-04-24,23,11.3,15.1,6.7,19,2.9
445,2021,2021-05-06,35,6.7,13.3,0.1,14.4,0.4
445,2022,2022-04-19,18,8.9,15.4,3.2,12.3,0.7
445,2023,2023-04-26,25,8.8,13.3,2.9,18.2,2.9
445,2024,2024-04-11,10,9.7,13.8,5.6,17.4,1.8
446,2008,2008-04-27,26,NA,NA,NA,NA,NA
446,2011,2011-04-14,13,12.4,18.1,4.8,23.9,0
446,2013,2013-04-29,28,8,12.1,2.4,21.8,1.4
447,2008,2008-04-21,20,NA,NA,NA,NA,NA
447,2011,2011-04-08,7,12.4,18.1,4.8,23.9,0
447,2013,2013-04-27,26,8,12.1,2.4,21.8,1.4
447,2022,2022-04-08,7,8.9,15.4,3.2,12.3,0.7
447,2023,2023-04-26,25,8.8,13.3,2.9,18.2,2.9
447,2024,2024-04-11,10,9.7,13.8,5.6,17.4,1.8
452,2008,2008-04-28,27,NA,NA,NA,NA,NA
452,2011,2011-04-11,10,12.4,18.1,4.8,23.9,0
452,2013,2013-04-28,27,8,12.1,2.4,21.8,1.4
453,2008,2008-04-04,3,NA,NA,NA,NA,NA
453,2011,2011-04-05,4,12.4,18.1,4.8,23.9,0
453,2013,2013-04-28,27,8,12.1,2.4,21.8,1.4
453,2016,2016-04-30,29,8.7,12.4,2.5,22.5,1.4
453,2017,2017-04-15,14,10,14.4,2.2,25.3,0.1
453,2018,2018-04-16,15,11.3,15.1,6.7,19,2.9
454,2008,2008-04-16,15,NA,NA,NA,NA,NA
454,2011,2011-04-09,8,12.4,18.1,4.8,23.9,0
454,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
454,2016,2016-04-30,29,8.7,12.4,2.5,22.5,1.4
454,2017,2017-04-15,14,10,14.4,2.2,25.3,0.1
454,2018,2018-04-16,15,11.3,15.1,6.7,19,2.9
455,2008,2008-04-18,17,NA,NA,NA,NA,NA
455,2011,2011-04-09,8,12.4,18.1,4.8,23.9,0
455,2013,2013-05-24,53,8,12.1,2.4,21.8,1.4
458,2008,2008-04-12,11,NA,NA,NA,NA,NA
458,2011,2011-04-09,8,12.4,18.1,4.8,23.9,0
458,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
460,2008,2008-04-14,13,NA,NA,NA,NA,NA
460,2009,2009-04-10,9,NA,NA,NA,NA,NA
460,2010,2010-04-21,20,9.7,14.1,1.7,26.2,0.7
460,2011,2011-04-07,6,12.4,18.1,4.8,23.9,0
460,2012,2012-04-14,13,8.1,11.7,2.4,23.8,4
460,2013,2013-04-28,27,8,12.1,2.4,21.8,1.4
460,2015,2015-04-18,17,9.9,15.2,2.6,26.6,0.7
460,2016,2016-04-13,12,8.7,12.4,2.5,22.5,1.4
460,2017,2017-04-07,6,10,14.4,2.2,25.3,0.1
460,2018,2018-04-16,15,11.3,15.1,6.7,19,2.9
461,2008,2008-04-24,23,NA,NA,NA,NA,NA
461,2011,2011-04-09,8,12.4,18.1,4.8,23.9,0
461,2013,2013-04-30,29,8,12.1,2.4,21.8,1.4
462,2008,2008-04-18,17,NA,NA,NA,NA,NA
462,2011,2011-04-09,8,12.4,18.1,4.8,23.9,0
462,2013,2013-04-28,27,8,12.1,2.4,21.8,1.4
464,2008,2008-04-14,13,NA,NA,NA,NA,NA
464,2011,2011-04-07,6,12.4,18.1,4.8,23.9,0
464,2013,2013-04-28,27,8,12.1,2.4,21.8,1.4
465,2008,2008-04-26,25,NA,NA,NA,NA,NA
465,2009,2009-04-10,9,NA,NA,NA,NA,NA
465,2010,2010-04-19,18,9.7,14.1,1.7,26.2,0.7
465,2011,2011-04-09,8,12.4,18.1,4.8,23.9,0
465,2012,2012-04-02,1,8.1,11.7,2.4,23.8,4
465,2013,2013-04-30,29,8,12.1,2.4,21.8,1.4
465,2015,2015-04-18,17,9.9,15.2,2.6,26.6,0.7
465,2016,2016-04-18,17,8.7,12.4,2.5,22.5,1.4
465,2017,2017-04-11,10,10,14.4,2.2,25.3,0.1
465,2018,2018-04-19,18,11.3,15.1,6.7,19,2.9
466,2008,2008-04-14,13,NA,NA,NA,NA,NA
466,2011,2011-04-09,8,12.4,18.1,4.8,23.9,0
466,2013,2013-04-26,25,8,12.1,2.4,21.8,1.4
467,2008,2008-04-24,23,NA,NA,NA,NA,NA
467,2011,2011-04-09,8,12.4,18.1,4.8,23.9,0
467,2013,2013-05-02,31,8,12.1,2.4,21.8,1.4
468,2008,2008-04-26,25,NA,NA,NA,NA,NA
468,2009,2009-04-16,15,NA,NA,NA,NA,NA
