"TreeID","Year","first_stage2_date","Julian_Day"
137,2009,2009-04-18,108
137,2010,2010-04-25,115
137,2011,2011-04-15,105
137,2012,2012-04-08,99
137,2013,2013-05-06,126
137,2015,2015-04-18,108
137,2016,2016-04-23,114
137,2017,2017-04-11,101
137,2018,2018-04-21,111
137,2021,2021-05-17,137
137,2022,2022-04-20,110
138,2007,2007-04-14,104
138,2008,2008-04-26,117
138,2009,2009-04-14,104
138,2010,2010-04-23,113
138,2011,2011-04-11,101
138,2012,2012-04-08,99
138,2013,2013-05-04,124
138,2015,2015-04-18,108
138,2016,2016-04-16,107
138,2017,2017-04-13,103
138,2018,2018-04-21,111
138,2021,2021-05-17,137
138,2022,2022-04-20,110
138,2023,2023-04-18,108
139,2007,2007-04-16,106
139,2008,2008-05-04,125
139,2009,2009-04-26,116
139,2010,2010-05-01,121
139,2011,2011-04-17,107
139,2012,2012-05-12,133
139,2013,2013-05-08,128
139,2015,2015-04-26,116
139,2016,2016-04-20,111
139,2017,2017-04-10,100
139,2018,2018-04-24,114
139,2021,2021-05-17,137
139,2022,2022-04-07,97
140,2007,2007-04-14,104
140,2008,2008-04-24,115
140,2009,2009-04-12,102
140,2010,2010-04-23,113
140,2011,2011-04-11,101
140,2012,2012-04-02,93
140,2013,2013-04-30,120
140,2015,2015-04-18,108
140,2016,2016-04-20,111
140,2017,2017-04-11,101
140,2018,2018-04-21,111
140,2021,2021-05-26,146
140,2022,2022-04-22,112
140,2023,2023-04-18,108
140,2024,2024-04-30,121
141,2007,2007-04-08,98
141,2011,2011-04-08,98
141,2013,2013-05-05,125
142,2007,2007-04-14,104
142,2011,2011-04-16,106
142,2013,2013-05-05,125
143,2007,2007-04-06,96
143,2008,2008-05-01,122
143,2009,2009-04-14,104
143,2010,2010-04-21,111
143,2011,2011-04-08,98
143,2012,2012-03-30,90
143,2013,2013-04-29,119
143,2015,2015-04-11,101
143,2016,2016-04-13,104
143,2017,2017-04-08,98
143,2018,2018-04-21,111
143,2021,2021-04-28,118
143,2022,2022-04-12,102
143,2023,2023-04-26,116
143,2024,2024-04-09,100
144,2007,2007-04-12,102
144,2011,2011-04-14,104
144,2013,2013-05-03,123
145,2007,2007-04-10,100
145,2011,2011-04-10,100
145,2013,2013-05-03,123
146,2007,2007-04-10,100
146,2011,2011-04-10,100
146,2013,2013-05-01,121
146,2018,2018-04-21,111
146,2021,2021-05-06,126
146,2022,2022-04-12,102
146,2023,2023-04-26,116
147,2007,2007-04-14,104
147,2009,2009-04-18,108
147,2010,2010-04-27,117
147,2011,2011-04-10,100
147,2012,2012-04-12,103
147,2013,2013-05-05,125
147,2015,2015-04-23,113
147,2016,2016-04-18,109
147,2017,2017-04-10,100
147,2018,2018-04-28,118
147,2021,2021-05-06,126
147,2022,2022-04-19,109
147,2024,2024-04-09,100
148,2007,2007-04-12,102
148,2011,2011-04-12,102
148,2013,2013-05-03,123
149,2007,2007-04-12,102
149,2011,2011-04-14,104
149,2013,2013-05-01,121
150,2007,2007-04-12,102
150,2011,2011-04-10,100
150,2013,2013-05-01,121
151,2007,2007-04-14,104
151,2011,2011-04-10,100
151,2013,2013-05-05,125
151,2018,2018-04-21,111
151,2022,2022-04-08,98
151,2024,2024-04-09,100
152,2007,2007-04-14,104
152,2011,2011-04-12,102
152,2013,2013-05-07,127
152,2018,2018-04-24,114
152,2022,2022-04-08,98
152,2024,2024-04-09,100
153,2007,2007-04-10,100
153,2011,2011-04-16,106
153,2013,2013-05-05,125
154,2007,2007-04-10,100
154,2011,2011-04-10,100
154,2013,2013-05-05,125
154,2018,2018-04-21,111
154,2021,2021-04-22,112
154,2022,2022-04-12,102
154,2023,2023-04-26,116
154,2024,2024-04-09,100
155,2007,2007-04-12,102
155,2011,2011-04-12,102
155,2013,2013-05-05,125
156,2007,2007-04-14,104
157,2007,2007-04-16,106
157,2011,2011-04-18,108
157,2013,2013-05-09,129
158,2007,2007-04-12,102
158,2011,2011-04-16,106
159,2007,2007-04-20,110
159,2011,2011-04-12,102
159,2013,2013-05-05,125
159,2023,2023-04-26,116
160,2007,2007-04-14,104
160,2011,2011-04-16,106
160,2013,2013-05-07,127
161,2007,2007-04-10,100
161,2011,2011-04-08,98
161,2013,2013-05-01,121
162,2007,2007-04-16,106
162,2011,2011-04-10,100
162,2013,2013-05-05,125
163,2007,2007-04-08,98
163,2011,2011-04-12,102
163,2013,2013-05-03,123
164,2007,2007-04-12,102
164,2011,2011-04-08,98
164,2013,2013-05-03,123
165,2007,2007-04-12,102
165,2011,2011-04-18,108
165,2013,2013-05-05,125
166,2007,2007-04-08,98
166,2011,2011-04-06,96
166,2013,2013-05-03,123
166,2021,2021-05-06,126
166,2022,2022-04-22,112
166,2023,2023-04-26,116
166,2024,2024-04-09,100
167,2007,2007-04-14,104
167,2011,2011-04-12,102
167,2013,2013-05-05,125
168,2007,2007-04-16,106
168,2011,2011-04-16,106
168,2013,2013-05-07,127
169,2007,2007-04-08,98
169,2011,2011-04-10,100
169,2013,2013-05-01,121
170,2007,2007-04-22,112
170,2011,2011-04-16,106
170,2013,2013-05-07,127
170,2018,2018-04-24,114
170,2021,2021-05-06,126
170,2022,2022-04-22,112
171,2007,2007-04-12,102
171,2011,2011-04-08,98
171,2013,2013-05-03,123
172,2007,2007-04-12,102
172,2011,2011-04-10,100
172,2013,2013-05-05,125
173,2007,2007-04-16,106
174,2007,2007-04-12,102
174,2011,2011-04-10,100
174,2013,2013-04-29,119
175,2007,2007-04-18,108
175,2008,2008-04-29,120
175,2011,2011-04-14,104
176,2007,2007-04-18,108
176,2011,2011-04-18,108
176,2013,2013-05-07,127
176,2022,2022-04-26,116
177,2007,2007-04-08,98
177,2011,2011-04-10,100
177,2013,2013-04-29,119
178,2007,2007-04-16,106
178,2011,2011-04-22,112
179,2007,2007-04-16,106
179,2011,2011-04-12,102
179,2013,2013-05-07,127
179,2018,2018-04-21,111
179,2022,2022-04-19,109
180,2007,2007-04-08,98
181,2007,2007-04-12,102
181,2011,2011-04-12,102
181,2013,2013-05-05,125
182,2007,2007-04-10,100
182,2008,2008-04-25,116
182,2011,2011-04-10,100
182,2013,2013-05-05,125
182,2015,2015-04-17,107
182,2016,2016-04-13,104
182,2018,2018-04-17,107
183,2007,2007-04-24,114
184,2007,2007-04-06,96
184,2008,2008-04-05,96
184,2009,2009-04-02,92
184,2010,2010-04-17,107
184,2011,2011-04-08,98
184,2012,2012-03-30,90
184,2013,2013-04-25,115
184,2015,2015-04-17,107
184,2016,2016-04-13,104
184,2017,2017-04-08,98
184,2021,2021-04-22,112
184,2022,2022-04-08,98
184,2023,2023-04-26,116
185,2007,2007-04-08,98
185,2009,2009-04-10,100
185,2010,2010-04-21,111
185,2011,2011-04-10,100
185,2012,2012-04-06,97
185,2013,2013-05-05,125
185,2015,2015-04-17,107
185,2016,2016-04-13,104
185,2017,2017-04-08,98
185,2021,2021-04-22,112
185,2022,2022-04-05,95
185,2023,2023-04-26,116
186,2007,2007-04-08,98
186,2012,2012-03-29,89
186,2018,2018-04-21,111
186,2021,2021-04-29,119
186,2022,2022-04-12,102
186,2023,2023-04-19,109
186,2024,2024-04-29,120
187,2007,2007-04-06,96
187,2010,2010-04-22,112
187,2012,2012-04-01,92
188,2007,2007-04-04,94
188,2008,2008-04-05,96
188,2009,2009-03-30,89
188,2010,2010-04-16,106
188,2012,2012-03-29,89
188,2013,2013-04-24,114
188,2015,2015-04-11,101
188,2016,2016-04-15,106
188,2017,2017-04-08,98
188,2018,2018-04-21,111
188,2021,2021-04-13,103
188,2022,2022-04-05,95
188,2023,2023-04-19,109
188,2024,2024-04-29,120
189,2007,2007-04-12,102
189,2010,2010-04-26,116
189,2012,2012-04-13,104
190,2007,2007-04-08,98
190,2008,2008-04-25,116
190,2009,2009-04-12,102
190,2012,2012-04-05,96
190,2013,2013-04-30,120
190,2015,2015-04-17,107
190,2016,2016-04-15,106
190,2017,2017-04-08,98
190,2018,2018-04-21,111
190,2021,2021-04-29,119
190,2022,2022-04-12,102
190,2023,2023-04-28,118
191,2007,2007-04-10,100
191,2012,2012-03-29,89
192,2007,2007-04-06,96
192,2012,2012-04-05,96
193,2007,2007-04-16,106
193,2008,2008-05-01,122
193,2009,2009-04-26,116
193,2010,2010-04-30,120
193,2012,2012-04-19,110
193,2013,2013-05-04,124
193,2015,2015-04-23,113
193,2016,2016-04-19,110
193,2017,2017-04-14,104
193,2018,2018-04-21,111
193,2021,2021-05-06,126
193,2022,2022-04-22,112
193,2023,2023-04-28,118
194,2007,2007-04-16,106
194,2008,2008-04-25,116
194,2009,2009-04-18,108
194,2010,2010-04-28,118
194,2012,2012-04-17,108
194,2013,2013-05-06,126
194,2015,2015-04-21,111
194,2016,2016-04-15,106
194,2017,2017-04-14,104
194,2018,2018-04-21,111
194,2021,2021-04-29,119
194,2022,2022-04-19,109
194,2023,2023-04-28,118
195,2007,2007-04-06,96
195,2010,2010-04-22,112
195,2012,2012-04-05,96
196,2007,2007-04-06,96
196,2010,2010-04-16,106
196,2012,2012-03-27,87
197,2007,2007-04-04,94
197,2008,2008-04-04,95
197,2009,2009-04-08,98
197,2012,2012-03-27,87
197,2013,2013-04-26,116
197,2015,2015-04-09,99
197,2016,2016-04-16,107
197,2017,2017-04-08,98
197,2018,2018-04-09,99
197,2021,2021-04-13,103
197,2022,2022-04-05,95
197,2023,2023-04-19,109
197,2024,2024-04-16,107
198,2007,2007-04-10,100
198,2010,2010-04-24,114
198,2012,2012-04-17,108
198,2022,2022-05-02,122
199,2007,2007-04-22,112
199,2010,2010-05-18,138
199,2012,2012-04-27,118
199,2018,2018-04-27,117
199,2021,2021-04-29,119
199,2023,2023-04-28,118
199,2024,2024-05-02,123
200,2007,2007-04-10,100
200,2010,2010-04-18,108
200,2012,2012-04-23,114
201,2007,2007-04-10,100
201,2010,2010-04-24,114
201,2012,2012-04-03,94
201,2023,2023-04-28,118
202,2007,2007-04-18,108
202,2008,2008-05-04,125
202,2009,2009-04-22,112
202,2010,2010-05-04,124
202,2012,2012-04-21,112
202,2013,2013-04-26,116
202,2015,2015-04-23,113
202,2016,2016-04-22,113
202,2017,2017-04-14,104
202,2018,2018-04-21,111
202,2021,2021-05-06,126
202,2022,2022-04-19,109
203,2007,2007-04-10,100
203,2010,2010-04-22,112
203,2012,2012-04-03,94
203,2024,2024-04-08,99
204,2007,2007-04-10,100
204,2010,2010-04-24,114
204,2012,2012-04-07,98
205,2007,2007-04-14,104
205,2010,2010-04-28,118
205,2012,2012-04-25,116
206,2007,2007-04-10,100
206,2010,2010-05-02,122
206,2012,2012-05-07,128
206,2024,2024-04-16,107
207,2007,2007-04-16,106
207,2010,2010-05-18,138
207,2012,2012-05-05,126
207,2023,2023-04-28,118
207,2024,2024-04-16,107
208,2007,2007-04-16,106
208,2008,2008-04-30,121
208,2009,2009-04-20,110
208,2016,2016-05-26,147
209,2007,2007-04-08,98
209,2008,2008-04-16,107
209,2009,2009-04-10,100
209,2010,2010-04-24,114
209,2012,2012-04-03,94
209,2013,2013-04-24,114
209,2015,2015-04-14,104
209,2016,2016-04-16,107
209,2017,2017-04-08,98
209,2018,2018-04-17,107
209,2021,2021-04-19,109
209,2022,2022-04-05,95
209,2023,2023-04-19,109
209,2024,2024-04-16,107
210,2007,2007-04-12,102
210,2010,2010-04-28,118
210,2012,2012-04-07,98
211,2007,2007-04-08,98
211,2012,2012-04-01,92
212,2007,2007-04-10,100
212,2010,2010-04-22,112
212,2012,2012-04-15,106
213,2007,2007-04-10,100
213,2010,2010-04-18,108
213,2012,2012-04-21,112
214,2007,2007-04-12,102
214,2010,2010-04-16,106
214,2012,2012-04-09,100
215,2007,2007-04-08,98
215,2010,2010-04-18,108
215,2012,2012-04-11,102
216,2007,2007-04-10,100
216,2010,2010-04-22,112
216,2012,2012-04-01,92
217,2007,2007-04-14,104
217,2010,2010-04-24,114
217,2012,2012-04-01,92
218,2007,2007-04-12,102
218,2010,2010-04-22,112
218,2012,2012-04-15,106
219,2007,2007-04-14,104
219,2010,2010-04-22,112
219,2012,2012-04-01,92
220,2007,2007-04-08,98
220,2010,2010-04-22,112
220,2012,2012-04-11,102
221,2007,2007-04-12,102
221,2010,2010-04-26,116
221,2012,2012-04-19,110
222,2007,2007-04-14,104
222,2010,2010-04-26,116
222,2012,2012-04-23,114
223,2007,2007-04-04,94
223,2008,2008-04-20,111
223,2009,2009-04-10,100
223,2010,2010-04-16,106
223,2012,2012-04-05,96
223,2013,2013-04-28,118
224,2007,2007-04-10,100
224,2010,2010-04-22,112
224,2012,2012-04-05,96
225,2007,2007-04-10,100
225,2010,2010-04-28,118
225,2012,2012-05-01,122
226,2007,2007-04-14,104
226,2010,2010-04-28,118
226,2012,2012-04-23,114
227,2007,2007-04-10,100
227,2010,2010-04-24,114
227,2012,2012-04-03,94
228,2007,2007-04-12,102
228,2010,2010-04-30,120
228,2012,2012-05-01,122
229,2007,2007-04-10,100
229,2011,2011-04-11,101
229,2013,2013-05-02,122
230,2007,2007-04-04,94
230,2008,2008-04-21,112
230,2009,2009-04-14,104
230,2010,2010-04-18,108
230,2012,2012-04-08,99
230,2015,2015-04-15,105
230,2016,2016-04-17,108
230,2017,2017-04-14,104
230,2018,2018-04-22,112
230,2021,2021-05-06,126
230,2022,2022-04-19,109
230,2023,2023-04-28,118
230,2024,2024-04-15,106
231,2007,2007-04-10,100
231,2010,2010-04-24,114
231,2012,2012-04-18,109
232,2007,2007-04-12,102
232,2010,2010-04-28,118
232,2012,2012-04-20,111
232,2018,2018-04-22,112
232,2022,2022-04-08,98
232,2024,2024-04-15,106
233,2007,2007-04-16,106
233,2010,2010-04-28,118
233,2012,2012-05-02,123
234,2007,2007-04-12,102
234,2010,2010-04-26,116
234,2012,2012-04-10,101
234,2023,2023-04-28,118
234,2024,2024-04-15,106
235,2007,2007-04-14,104
235,2010,2010-04-30,120
235,2012,2012-04-26,117
236,2007,2007-04-14,104
236,2010,2010-04-26,116
236,2012,2012-04-16,107
236,2023,2023-04-28,118
236,2024,2024-04-15,106
237,2007,2007-04-16,106
237,2010,2010-04-28,118
237,2012,2012-04-16,107
237,2013,2013-04-29,119
237,2015,2015-04-26,116
237,2016,2016-04-17,108
237,2017,2017-04-14,104
237,2018,2018-04-22,112
237,2022,2022-04-08,98
237,2024,2024-04-15,106
238,2007,2007-04-12,102
238,2010,2010-04-26,116
238,2012,2012-04-22,113
239,2007,2007-04-22,112
240,2007,2007-04-16,106
240,2010,2010-04-24,114
240,2012,2012-04-16,107
241,2007,2007-04-16,106
241,2010,2010-04-28,118
241,2012,2012-05-06,127
242,2007,2007-04-20,110
242,2010,2010-04-26,116
242,2012,2012-05-04,125
242,2018,2018-04-22,112
242,2022,2022-04-26,116
242,2024,2024-04-15,106
243,2007,2007-04-16,106
243,2010,2010-04-30,120
243,2012,2012-05-18,139
244,2007,2007-04-20,110
244,2010,2010-04-30,120
245,2007,2007-04-12,102
245,2010,2010-04-28,118
245,2012,2012-04-22,113
246,2007,2007-04-14,104
246,2010,2010-04-28,118
246,2012,2012-04-30,121
246,2018,2018-04-22,112
246,2021,2021-05-06,126
246,2022,2022-04-19,109
246,2024,2024-04-15,106
248,2007,2007-04-14,104
248,2008,2008-05-07,128
248,2009,2009-04-26,116
248,2012,2012-05-09,130
248,2013,2013-05-14,134
249,2012,2012-05-04,125
250,2007,2007-04-14,104
250,2010,2010-04-22,112
250,2012,2012-04-07,98
251,2007,2007-04-10,100
251,2012,2012-04-17,108
252,2007,2007-04-14,104
252,2010,2010-04-30,120
252,2012,2012-04-16,107
253,2007,2007-04-14,104
253,2010,2010-04-28,118
253,2012,2012-05-20,141
254,2007,2007-04-08,98
254,2012,2012-04-21,112
255,2007,2007-04-16,106
255,2012,2012-05-01,122
256,2007,2007-04-12,102
256,2010,2010-04-24,114
256,2012,2012-04-18,109
256,2023,2023-04-28,118
257,2007,2007-04-12,102
257,2010,2010-04-26,116
257,2012,2012-04-22,113
258,2007,2007-04-10,100
258,2010,2010-04-26,116
258,2012,2012-04-24,115
258,2013,2013-05-03,123
258,2015,2015-04-18,108
258,2016,2016-04-17,108
258,2017,2017-04-10,100
258,2018,2018-04-22,112
258,2022,2022-04-19,109
258,2023,2023-04-28,118
259,2007,2007-04-14,104
259,2010,2010-04-24,114
259,2012,2012-05-02,123
260,2007,2007-04-16,106
260,2010,2010-04-28,118
260,2012,2012-05-18,139
261,2007,2007-04-10,100
261,2010,2010-04-26,116
261,2012,2012-04-22,113
262,2007,2007-04-05,95
262,2010,2010-04-22,112
262,2012,2012-04-10,101
263,2007,2007-04-10,100
263,2010,2010-04-26,116
263,2012,2012-04-24,115
264,2007,2007-04-20,110
264,2010,2010-04-26,116
264,2012,2012-04-30,121
264,2018,2018-04-29,119
264,2022,2022-04-19,109
265,2007,2007-04-12,102
265,2010,2010-04-28,118
265,2012,2012-04-10,101
266,2007,2007-04-16,106
266,2010,2010-05-04,124
266,2012,2012-05-02,123
267,2007,2007-04-16,106
267,2010,2010-04-26,116
267,2012,2012-04-16,107
268,2007,2007-04-12,102
268,2010,2010-04-28,118
268,2012,2012-05-02,123
269,2007,2007-04-10,100
269,2010,2010-04-26,116
269,2012,2012-04-14,105
270,2007,2007-04-12,102
270,2008,2008-04-25,116
270,2009,2009-04-14,104
270,2010,2010-04-26,116
270,2012,2012-04-16,107
270,2013,2013-05-03,123
270,2015,2015-04-19,109
270,2016,2016-04-17,108
270,2017,2017-04-07,97
270,2018,2018-04-22,112
270,2021,2021-05-06,126
270,2022,2022-04-19,109
270,2023,2023-04-28,118
270,2024,2024-04-15,106
271,2007,2007-04-20,110
271,2010,2010-04-28,118
271,2012,2012-04-30,121
272,2007,2007-04-14,104
272,2010,2010-04-26,116
272,2012,2012-05-02,123
273,2007,2007-04-20,110
273,2010,2010-04-28,118
273,2012,2012-05-08,129
274,2007,2007-04-16,106
274,2010,2010-04-28,118
274,2012,2012-04-30,121
274,2018,2018-04-22,112
274,2021,2021-05-06,126
274,2022,2022-04-19,109
274,2023,2023-04-28,118
275,2007,2007-04-10,100
275,2010,2010-04-26,116
275,2012,2012-04-22,113
275,2018,2018-04-22,112
276,2007,2007-04-12,102
276,2010,2010-04-30,120
276,2024,2024-04-15,106
277,2007,2007-04-20,110
277,2010,2010-05-06,126
277,2012,2012-05-04,125
277,2013,2013-05-11,131
277,2015,2015-04-30,120
277,2016,2016-04-20,111
277,2017,2017-04-17,107
277,2018,2018-05-02,122
277,2021,2021-06-09,160
277,2022,2022-05-03,123
278,2007,2007-04-06,96
278,2008,2008-04-25,116
278,2009,2009-04-14,104
278,2010,2010-04-18,108
278,2012,2012-04-16,107
278,2013,2013-05-03,123
278,2015,2015-04-15,105
278,2016,2016-04-17,108
278,2017,2017-04-07,97
278,2018,2018-04-18,108
279,2007,2007-04-08,98
279,2010,2010-04-14,104
279,2012,2012-04-22,113
280,2007,2007-04-12,102
280,2010,2010-04-26,116
280,2012,2012-04-16,107
281,2007,2007-04-18,108
281,2008,2008-05-03,124
281,2009,2009-04-22,112
281,2010,2010-04-28,118
281,2012,2012-05-08,129
281,2013,2013-05-09,129
281,2015,2015-04-26,116
281,2016,2016-04-17,108
281,2017,2017-04-14,104
281,2018,2018-04-22,112
281,2021,2021-05-06,126
281,2022,2022-04-26,116
281,2024,2024-04-15,106
282,2007,2007-04-18,108
282,2010,2010-04-28,118
282,2012,2012-04-30,121
282,2018,2018-04-22,112
282,2022,2022-04-19,109
282,2023,2023-04-28,118
282,2024,2024-04-15,106
283,2007,2007-04-16,106
283,2010,2010-04-26,116
283,2012,2012-04-16,107
283,2018,2018-04-22,112
283,2022,2022-04-19,109
283,2024,2024-04-15,106
284,2007,2007-04-20,110
284,2010,2010-05-02,122
284,2012,2012-04-26,117
285,2007,2007-04-16,106
285,2010,2010-04-26,116
285,2012,2012-04-26,117
286,2007,2007-04-16,106
286,2010,2010-04-26,116
286,2012,2012-04-30,121
286,2018,2018-04-22,112
286,2022,2022-04-19,109
286,2024,2024-04-15,106
287,2007,2007-04-16,106
287,2010,2010-04-26,116
287,2012,2012-04-14,105
287,2023,2023-04-28,118
287,2024,2024-04-15,106
288,2007,2007-04-14,104
288,2010,2010-04-26,116
288,2012,2012-04-30,121
289,2007,2007-04-16,106
289,2010,2010-04-26,116
289,2012,2012-05-08,129
290,2007,2007-04-14,104
290,2010,2010-04-26,116
290,2012,2012-05-02,123
291,2007,2007-04-12,102
291,2010,2010-04-28,118
291,2012,2012-04-20,111
292,2007,2007-04-20,110
292,2010,2010-04-26,116
292,2012,2012-04-26,117
293,2007,2007-04-12,102
293,2010,2010-04-28,118
293,2012,2012-04-24,115
294,2007,2007-04-14,104
294,2010,2010-04-26,116
294,2012,2012-04-20,111
294,2022,2022-04-19,109
294,2024,2024-04-15,106
295,2007,2007-04-14,104
295,2010,2010-04-30,120
295,2012,2012-05-08,129
296,2007,2007-04-18,108
296,2010,2010-04-26,116
296,2012,2012-04-24,115
297,2007,2007-04-10,100
297,2010,2010-04-26,116
297,2012,2012-04-16,107
298,2007,2007-04-10,100
298,2010,2010-04-26,116
298,2012,2012-04-22,113
299,2007,2007-04-06,96
299,2010,2010-04-26,116
299,2012,2012-04-26,117
300,2007,2007-04-16,106
300,2008,2008-05-03,124
300,2009,2009-04-22,112
300,2010,2010-04-28,118
300,2012,2012-04-26,117
300,2013,2013-05-07,127
300,2015,2015-04-28,118
300,2016,2016-05-04,125
300,2017,2017-04-23,113
300,2018,2018-04-22,112
300,2021,2021-05-06,126
300,2022,2022-04-26,116
301,2007,2007-04-18,108
301,2010,2010-04-26,116
301,2012,2012-04-26,117
302,2007,2007-04-26,116
302,2008,2008-05-09,130
302,2009,2009-04-26,116
302,2010,2010-04-30,120
302,2013,2013-05-09,129
302,2015,2015-04-15,105
302,2016,2016-05-07,128
302,2017,2017-04-23,113
302,2018,2018-04-22,112
302,2021,2021-06-09,160
302,2022,2022-04-26,116
302,2024,2024-05-02,123
303,2007,2007-04-14,104
303,2010,2010-04-26,116
303,2012,2012-04-20,111
303,2024,2024-05-02,123
304,2007,2007-04-08,98
304,2008,2008-04-21,112
304,2009,2009-04-08,98
304,2010,2010-04-18,108
304,2012,2012-04-10,101
304,2013,2013-05-01,121
304,2015,2015-04-15,105
304,2016,2016-04-17,108
304,2017,2017-04-07,97
304,2018,2018-04-18,108
304,2021,2021-04-17,107
304,2022,2022-04-08,98
304,2023,2023-04-28,118
304,2024,2024-04-05,96
305,2007,2007-04-20,110
305,2008,2008-04-29,120
305,2009,2009-04-26,116
305,2010,2010-04-30,120
305,2012,2012-05-10,131
305,2013,2013-05-07,127
305,2015,2015-04-28,118
305,2016,2016-05-07,128
305,2017,2017-04-23,113
305,2018,2018-04-22,112
305,2021,2021-06-09,160
305,2022,2022-04-22,112
306,2007,2007-04-10,100
306,2010,2010-04-18,108
306,2012,2012-04-16,107
307,2007,2007-04-10,100
307,2010,2010-04-22,112
307,2012,2012-04-20,111
308,2007,2007-04-12,102
308,2010,2010-04-26,116
308,2012,2012-04-14,105
308,2018,2018-04-18,108
308,2022,2022-04-08,98
308,2024,2024-04-15,106
309,2007,2007-04-10,100
309,2010,2010-04-28,118
309,2012,2012-04-16,107
309,2017,2017-04-25,115
309,2018,2018-04-18,108
309,2023,2023-04-28,118
310,2007,2007-04-14,104
310,2010,2010-04-30,120
310,2012,2012-05-02,123
311,2007,2007-04-10,100
311,2010,2010-04-26,116
311,2012,2012-04-16,107
312,2007,2007-04-16,106
312,2010,2010-04-28,118
312,2012,2012-05-04,125
313,2007,2007-04-16,106
313,2010,2010-04-30,120
314,2007,2007-04-10,100
314,2010,2010-04-24,114
314,2012,2012-04-18,109
315,2007,2007-04-08,98
315,2010,2010-04-18,108
315,2012,2012-04-10,101
316,2007,2007-04-10,100
316,2010,2010-04-22,112
316,2012,2012-04-10,101
317,2007,2007-04-16,106
317,2010,2010-04-26,116
317,2012,2012-04-16,107
318,2007,2007-04-08,98
318,2010,2010-04-24,114
318,2012,2012-04-22,113
320,2008,2008-04-22,113
320,2011,2011-04-07,97
320,2013,2013-05-04,124
321,2008,2008-04-18,109
321,2011,2011-04-07,97
321,2013,2013-04-28,118
321,2016,2016-04-26,117
321,2017,2017-04-18,108
321,2018,2018-04-21,111
321,2021,2021-05-03,123
321,2022,2022-04-20,110
321,2023,2023-04-18,108
322,2008,2008-04-26,117
322,2009,2009-04-16,106
322,2010,2010-04-23,113
322,2011,2011-04-11,101
322,2012,2012-04-22,113
322,2013,2013-05-06,126
322,2015,2015-04-20,110
322,2016,2016-04-22,113
322,2017,2017-04-10,100
322,2018,2018-04-20,110
322,2021,2021-05-26,146
322,2022,2022-04-20,110
322,2023,2023-04-28,118
322,2024,2024-04-10,101
323,2008,2008-04-28,119
323,2011,2011-04-11,101
323,2013,2013-05-04,124
323,2016,2016-04-26,117
323,2017,2017-04-18,108
323,2018,2018-04-21,111
323,2022,2022-04-20,110
323,2023,2023-04-26,116
324,2008,2008-05-02,123
324,2009,2009-04-18,108
324,2010,2010-04-29,119
324,2011,2011-04-13,103
324,2012,2012-04-30,121
324,2013,2013-05-06,126
324,2015,2015-04-24,114
324,2016,2016-05-07,128
324,2017,2017-04-18,108
324,2018,2018-04-23,113
324,2021,2021-05-26,146
324,2022,2022-04-25,115
324,2024,2024-04-10,101
325,2008,2008-04-12,103
325,2009,2009-04-14,104
325,2010,2010-04-23,113
325,2011,2011-04-15,105
325,2012,2012-03-28,88
325,2013,2013-04-30,120
325,2015,2015-04-18,108
325,2016,2016-04-16,107
325,2017,2017-04-07,97
325,2018,2018-04-20,110
325,2021,2021-05-03,123
325,2022,2022-04-20,110
325,2023,2023-04-18,108
326,2008,2008-04-30,121
326,2009,2009-04-20,110
326,2010,2010-04-27,117
326,2011,2011-04-13,103
326,2012,2012-04-20,111
326,2013,2013-05-06,126
326,2015,2015-04-22,112
326,2016,2016-04-26,117
326,2017,2017-04-13,103
326,2018,2018-04-23,113
